Customer_ID,Age,Gender,Income,Marital_Status,Education,Occupation,Location,Annual_Spending,Purchase_Frequency,Average_Order_Value,Product_Category_Preference,Last_Purchase_Days,Online_Purchases,Store_Purchases
CUST-00253,38,Female,84598.06,Single,Master,Student,Suburban,6140.51,19,236.23,Sports,29,7,13
CUST-00254,18,Male,49164.19,Widowed,PhD,Professional,Urban,6324.69,24,266.79,Sports,23,12,12
CUST-00255,18,Male,47679.65,Married,High School,Service,Suburban,6465.83,16,386.13,Sports,103,10,4
CUST-00256,50,Female,106763.71,Married,High School,Service,Urban,1607.19,11,127.33,Groceries,292,2,9
CUST-00257,65,Male,86722.15,Married,High School,Retired,Urban,1835.0,14,108.47,Home,365,2,12
CUST-00258,40,Male,160620.96,Married,Master,Student,Suburban,17059.04,41,379.37,Beauty,2,17,26
CUST-00259,34,Female,131417.07,Divorced,Master,Professional,Rural,10906.16,46,273.44,Home,36,26,18
CUST-00260,38,Female,18000.0,Divorced,Bachelor,Professional,Urban,2219.8,18,114.79,Groceries,94,5,13
CUST-00261,39,Male,191223.96,Single,Bachelor,Manager,Suburban,8632.79,41,195.98,Fashion,16,11,28
CUST-00262,31,Male,56450.18,Divorced,Bachelor,Technician,Urban,2053.04,5,408.27,Books,365,1,6
CUST-00263,20,Female,81152.69,Married,Bachelor,Professional,Urban,4458.91,27,181.62,Sports,95,12,17
CUST-00264,33,Female,146932.63,Single,Master,Entrepreneur,Suburban,5163.3,32,170.46,Electronics,7,16,15
CUST-00265,23,Male,79923.15,Married,Bachelor,Entrepreneur,Rural,7155.43,22,318.3,Electronics,32,17,6
CUST-00266,52,Female,152877.33,Married,Master,Technician,Suburban,8583.33,29,298.85,Beauty,32,13,17
CUST-00267,37,Female,108226.49,Single,Bachelor,Manager,Urban,3850.75,32,109.74,Sports,123,19,11
CUST-00268,51,Male,103258.79,Divorced,Bachelor,Professional,Suburban,9193.63,39,221.38,Electronics,75,18,21
CUST-00269,37,Female,166472.11,Married,Bachelor,Student,Urban,12954.43,31,373.26,Fashion,39,12,19
CUST-00270,23,Male,126085.19,Married,PhD,Professional,Urban,6437.39,52,155.96,Electronics,6,25,25
CUST-00271,32,Female,169385.68,Single,Bachelor,Service,Urban,2320.81,34,67.88,Beauty,14,18,15
CUST-00272,36,Male,122718.99,Single,Bachelor,Entrepreneur,Urban,9426.27,39,215.01,Home,23,15,25
CUST-00273,43,Female,194230.34,Single,High School,Student,Suburban,4637.0,42,110.49,Home,44,22,18
CUST-00274,30,Male,37155.26,Married,High School,Retired,Urban,1748.85,12,168.43,Beauty,295,6,8
CUST-00275,30,Male,52692.49,Married,PhD,Service,Suburban,852.32,9,101.21,Beauty,120,5,6
CUST-00276,35,Male,76672.92,Married,High School,Manager,Urban,4365.07,18,255.09,Fashion,59,11,8
CUST-00277,21,Male,87494.23,Married,High School,Retired,Suburban,2466.8,33,76.18,Fashion,72,12,23
CUST-00278,20,Female,47194.33,Single,High School,Service,Suburban,1897.88,18,93.8,Sports,149,7,9
CUST-00279,28,Male,86618.86,Married,PhD,Manager,Urban,5581.11,20,281.56,Electronics,25,14,4
CUST-00280,18,Female,107542.03,Married,Bachelor,Professional,Suburban,3388.98,19,167.36,Fashion,70,18,3
CUST-00281,33,Female,139644.09,Married,Bachelor,Manager,Urban,8463.56,45,144.39,Home,29,16,30
CUST-00282,30,Male,75218.07,Single,Bachelor,Retired,Suburban,3678.6,24,148.16,Fashion,46,15,10
CUST-00283,32,Male,55557.71,Single,High School,Professional,Suburban,5064.82,20,242.44,Sports,48,16,5
CUST-00284,50,Male,91348.62,Married,Bachelor,Manager,Urban,4372.62,22,203.07,Home,113,11,13
CUST-00285,38,Male,49478.62,Married,Bachelor,Manager,Rural,2077.68,13,177.03,Groceries,157,5,10
CUST-00286,46,Male,62471.92,Married,High School,Service,Rural,4757.43,41,102.63,Groceries,41,20,20
CUST-00287,23,Male,128130.45,Single,Bachelor,Service,Suburban,6049.28,51,96.84,Home,7,25,28
CUST-00288,43,Female,86322.34,Married,Bachelor,Manager,Urban,3607.84,21,167.12,Fashion,107,8,11
CUST-00289,23,Female,31353.72,Married,High School,Entrepreneur,Suburban,1630.73,8,220.86,Beauty,74,2,6
CUST-00290,29,Male,,Married,High School,Manager,Suburban,10667.24,30,331.49,Fashion,11,11,17
CUST-00291,56,Male,53124.16,Divorced,High School,Professional,Urban,1718.45,5,410.93,Home,281,1,6
CUST-00292,34,Female,85475.78,Single,High School,Retired,Rural,10938.04,28,398.55,Electronics,50,11,17
CUST-00293,27,Female,76542.86,Divorced,Master,Service,Urban,6136.05,32,182.11,Beauty,45,22,10
CUST-00294,43,Female,84445.6,Married,Master,Professional,Urban,11025.4,35,384.98,Electronics,49,12,23
CUST-00295,59,Female,56014.35,Single,Bachelor,Retired,Suburban,1174.23,6,221.69,Groceries,273,1,6
CUST-00296,29,Male,81137.86,Single,PhD,Technician,Urban,5337.17,28,201.21,,47,21,7
CUST-00297,30,Male,56071.99,Single,Bachelor,Professional,Urban,4658.41,14,325.75,Books,62,11,3
CUST-00298,40,Male,50280.17,Single,High School,Manager,Suburban,1989.68,11,145.13,Fashion,171,2,8
CUST-00299,55,Female,47673.45,Single,Master,Manager,Urban,1201.33,5,164.68,Books,256,1,4
CUST-00300,36,Female,40031.91,Single,Bachelor,Manager,Suburban,2499.63,3,808.97,Beauty,91,1,0
CUST-00301,35,Male,39301.57,Single,PhD,Entrepreneur,Urban,1826.92,1,1500.0,Home,254,0,1
CUST-00302,41,Female,,Single,Master,Entrepreneur,Urban,9317.87,52,169.66,Home,18,15,35
CUST-00303,31,Female,54470.0,Divorced,PhD,Manager,Suburban,2375.3,18,147.55,Sports,204,7,11
CUST-00304,36,Female,45745.73,Single,Bachelor,Retired,Urban,999.76,14,66.68,Fashion,129,5,8
CUST-00305,37,Female,131141.07,Divorced,High School,Student,Urban,7297.94,44,169.22,Beauty,38,37,7
CUST-00306,32,Male,67799.69,Single,Bachelor,Technician,Urban,5206.07,29,155.17,Fashion,16,17,10
CUST-00307,38,Male,91281.71,Married,High School,Technician,Rural,5450.57,39,100.61,Home,53,22,15
CUST-00308,26,Male,46254.0,Married,Bachelor,Professional,Urban,1396.53,17,88.59,Beauty,178,5,12
CUST-00309,40,Female,91096.56,Married,Bachelor,Entrepreneur,Urban,2957.93,33,87.83,Sports,69,16,19
CUST-00310,53,Female,152372.82,Married,Bachelor,Service,Suburban,11793.18,43,353.59,Electronics,16,21,24
CUST-00311,51,Male,88676.51,Single,Master,Retired,Suburban,4561.05,27,174.22,Home,90,12,14
CUST-00312,43,Male,93109.14,Married,Bachelor,Retired,Suburban,2470.42,23,113.34,,76,14,8
CUST-00313,34,Female,100150.04,Married,Bachelor,Professional,Urban,3084.1,40,69.35,Fashion,77,14,27
CUST-00314,46,Male,110656.59,Single,High School,Entrepreneur,Urban,5951.72,15,406.97,Home,1,9,6
CUST-00315,52,Female,91018.31,Married,Bachelor,Entrepreneur,Urban,5373.67,15,431.3,Home,37,10,5
CUST-00316,46,Female,56044.98,Single,Bachelor,Entrepreneur,Urban,4247.53,6,743.01,Fashion,1,4,1
CUST-00317,23,Female,89204.87,Married,Master,Technician,Urban,2630.58,11,235.64,Groceries,64,6,4
CUST-00318,36,Female,48304.21,Divorced,Bachelor,Student,Suburban,2378.39,3,622.8,Beauty,113,1,3
CUST-00319,21,Female,84963.44,Married,Bachelor,Professional,Urban,2346.06,26,74.33,Groceries,56,15,13
CUST-00320,29,Female,102326.56,Divorced,High School,Retired,Urban,6860.91,35,195.75,Electronics,33,24,11
CUST-00321,50,Female,60392.5,Widowed,High School,Technician,Urban,6012.35,19,301.71,Beauty,32,16,4
CUST-00322,31,Male,49707.37,Married,Bachelor,Technician,Urban,1747.51,11,126.06,Groceries,147,3,8
CUST-00323,39,Female,72320.64,Single,Bachelor,Retired,Suburban,3923.15,27,153.98,Home,58,8,20
CUST-00324,35,Male,50645.83,Married,Bachelor,Service,Rural,1976.29,3,759.72,Fashion,140,1,3
CUST-00325,26,Male,40108.36,Married,Bachelor,Student,Urban,120.0,3,47.24,Home,365,1,0
CUST-00326,21,Female,34011.7,Married,Master,Service,Urban,1908.58,14,126.1,Groceries,122,6,6
CUST-00327,32,Female,67255.23,Single,Bachelor,Service,Rural,2053.32,8,253.68,Books,114,2,5
CUST-00328,34,Female,48193.92,Married,Bachelor,Professional,Urban,1265.07,4,326.23,Sports,90,2,0
CUST-00329,37,Male,38747.22,Divorced,High School,Technician,Urban,2731.46,13,213.34,Sports,33,6,9
CUST-00330,33,Male,51806.45,Divorced,Bachelor,Service,Urban,5282.75,18,246.85,Fashion,27,9,8
CUST-00331,46,Female,83902.82,Married,High School,Professional,Rural,1856.84,11,112.64,Groceries,365,3,9
CUST-00332,47,Male,76428.71,Married,Bachelor,Entrepreneur,Urban,4311.15,27,154.76,Fashion,58,16,9
CUST-00333,24,Female,41443.3,Single,Bachelor,Retired,Suburban,1463.79,12,106.77,Fashion,47,6,4
CUST-00334,34,Female,120207.94,Married,Master,Entrepreneur,Urban,6837.53,16,400.24,Fashion,48,11,6
CUST-00335,43,Female,161973.7,Married,High School,Entrepreneur,Urban,6261.0,35,196.68,Beauty,29,21,15
CUST-00336,37,Male,33233.64,Married,Bachelor,Service,Suburban,1440.55,13,122.83,Sports,53,5,6
CUST-00337,36,Female,126237.11,Married,Master,Service,Suburban,5998.71,31,205.49,Home,34,16,15
CUST-00338,36,Male,63966.88,Married,PhD,Retired,Urban,2176.86,13,177.58,Home,365,3,9
CUST-00339,40,Female,129271.42,Married,Master,Entrepreneur,Urban,6902.26,37,209.02,Home,28,14,25
CUST-00340,18,Female,99240.28,Married,High School,Professional,Urban,4853.44,36,122.59,Electronics,23,29,7
CUST-00341,30,Male,59672.13,Married,High School,Entrepreneur,Suburban,13305.72,51,273.19,Home,30,15,34
CUST-00342,28,Male,51351.86,Single,High School,Retired,Suburban,4813.6,20,236.88,Books,41,15,4
CUST-00343,41,Male,43030.07,Married,Bachelor,Entrepreneur,Urban,581.59,6,76.93,Groceries,271,0,4
CUST-00344,29,Male,34314.9,Married,Bachelor,Student,Urban,1334.58,9,162.95,Sports,91,5,6
CUST-00345,38,Female,78801.44,Single,High School,Technician,Urban,152.85,1,142.0,Groceries,306,0,0
CUST-00346,53,Female,40880.75,Married,Master,Professional,Suburban,1254.29,7,184.52,Groceries,329,2,6
CUST-00347,47,Female,94008.17,Single,Bachelor,Retired,Rural,6875.37,25,308.68,Beauty,49,21,5
CUST-00348,26,Female,65076.71,Married,High School,Manager,Urban,4536.04,11,453.32,Fashion,30,5,8
CUST-00349,26,Female,33721.67,Single,Bachelor,Manager,Urban,2602.96,2,1269.35,Fashion,92,1,2
CUST-00350,37,Female,161581.54,Widowed,High School,Manager,Rural,6858.3,37,185.16,Beauty,20,27,8
CUST-00351,38,Female,35944.43,Single,Bachelor,Service,Urban,1864.44,8,201.05,Beauty,175,3,6
CUST-00352,40,Male,98154.81,Widowed,Bachelor,Professional,Suburban,5903.37,36,171.12,Electronics,34,14,24
CUST-00353,31,Male,31687.97,Divorced,Bachelor,Retired,Urban,1867.03,11,178.58,Fashion,119,3,7
CUST-00354,33,Female,33226.1,Married,High School,Manager,Rural,2026.95,19,113.47,Groceries,159,6,13
CUST-00355,36,Male,76569.07,Married,Master,Entrepreneur,Urban,2954.2,28,96.33,Groceries,57,19,8
CUST-00356,24,Male,26198.77,Married,Master,Manager,Urban,2268.44,12,156.62,Groceries,141,4,6
CUST-00357,42,Female,50822.3,Married,Master,Service,Urban,2091.68,5,487.23,Fashion,365,1,5
CUST-00358,43,Female,89241.05,Married,Bachelor,Manager,Urban,1411.94,12,124.64,Books,217,3,11
CUST-00359,36,Female,38392.42,Married,Bachelor,Retired,Rural,1162.29,8,141.08,Groceries,154,4,3
CUST-00360,18,Male,48800.89,Single,Bachelor,Manager,Urban,1795.09,9,193.24,Sports,179,3,5
CUST-00361,28,Female,82337.42,Married,Master,Student,Suburban,7447.34,40,210.41,Fashion,20,36,4
CUST-00362,50,Female,139195.82,Married,Bachelor,Professional,Urban,8239.46,31,278.87,Beauty,26,10,22
CUST-00363,35,Female,105737.32,Single,Master,Manager,Suburban,8429.06,53,161.78,Home,12,14,41
CUST-00364,52,Female,183685.24,Divorced,High School,Student,Urban,5332.22,30,159.52,Fashion,30,10,21
CUST-00365,34,Female,33990.42,Married,High School,Retired,Urban,1009.17,9,141.56,Fashion,152,4,5
CUST-00366,56,Male,69877.74,Divorced,Bachelor,Technician,Suburban,3790.96,12,318.87,Home,81,7,7
CUST-00367,41,Female,71648.63,Married,Bachelor,Manager,Suburban,1564.95,7,244.88,Fashion,103,1,5
CUST-00368,40,Male,46620.1,Widowed,Master,Entrepreneur,Suburban,1551.82,13,129.82,Groceries,183,5,6
CUST-00369,42,Male,66557.99,Married,Bachelor,Service,Suburban,3268.42,31,91.34,Groceries,28,13,16
CUST-00370,24,Male,49940.95,Divorced,Bachelor,Entrepreneur,Suburban,5193.3,24,199.98,Books,23,18,4
CUST-00371,50,Male,45379.63,Married,Bachelor,Technician,Urban,1836.02,6,279.41,Groceries,309,2,3
CUST-00372,46,Female,,Married,High School,Entrepreneur,Urban,5842.84,33,186.81,Groceries,51,19,15
CUST-00373,34,Non-binary,73341.75,Widowed,Bachelor,Manager,Suburban,4953.09,27,208.86,Home,87,12,17
CUST-00374,39,Female,75885.94,Married,Bachelor,Retired,Rural,3654.64,17,259.57,Home,79,10,8
CUST-00375,40,Female,152625.2,Single,High School,Entrepreneur,Suburban,8402.14,35,235.07,Fashion,70,9,27
CUST-00376,43,Male,167782.24,Single,Master,Professional,Urban,12291.43,45,255.24,Fashion,37,22,21
CUST-00377,20,Female,113012.71,Single,Master,Retired,Urban,6428.33,41,163.76,Fashion,22,34,9
CUST-00378,31,Female,109042.82,Single,,Manager,Urban,2051.01,24,100.12,Sports,33,11,14
CUST-00379,41,Female,74128.31,Married,High School,Professional,Suburban,3399.75,31,119.28,Groceries,27,11,18
CUST-00380,44,Male,42580.58,Single,High School,Retired,Suburban,1943.19,4,496.67,Fashion,105,1,3
CUST-00381,29,Male,63910.48,Married,Bachelor,Retired,Urban,1140.11,16,80.29,Groceries,78,5,9
CUST-00382,29,Female,102779.92,Married,Master,Entrepreneur,Urban,7358.62,26,335.15,Beauty,57,22,5
CUST-00383,53,Female,89036.71,Married,Bachelor,Student,Rural,1703.53,4,385.28,Home,271,1,2
CUST-00384,34,Female,93559.36,Married,High School,Manager,Urban,5767.75,33,183.71,Fashion,69,15,17
CUST-00385,22,Female,61379.76,Married,Bachelor,Student,Suburban,6456.42,26,231.02,Sports,68,15,10
CUST-00386,36,Female,100481.41,Single,Master,Professional,Suburban,4013.3,29,190.31,Fashion,38,20,7
CUST-00387,63,Female,44185.27,Single,High School,Entrepreneur,Suburban,1413.81,8,206.04,Fashion,273,1,8
CUST-00388,34,Male,120734.23,Married,Bachelor,Service,Urban,7001.73,46,161.39,Books,42,37,7
CUST-00389,34,Male,121447.32,Married,High School,Technician,Suburban,13546.63,47,264.51,Fashion,18,15,33
CUST-00390,28,Female,81801.23,Married,Master,Entrepreneur,Rural,9179.4,31,321.68,Books,29,26,6
CUST-00391,25,Male,51619.07,Divorced,Bachelor,Technician,Urban,2886.22,12,269.2,Fashion,147,5,5
CUST-00392,53,Male,118888.89,Married,Bachelor,Professional,Suburban,4800.77,31,165.04,Fashion,26,15,18
CUST-00393,35,Female,48502.86,Single,High School,Retired,Urban,1296.75,14,101.42,Fashion,181,6,10
CUST-00394,20,Female,18000.0,Divorced,Master,Student,Suburban,120.0,12,15.0,Fashion,216,3,10
CUST-00395,40,Male,142581.06,Married,Bachelor,Professional,Suburban,10959.08,34,323.73,Fashion,6,11,22
CUST-00396,54,Female,67581.21,Married,Bachelor,Entrepreneur,Rural,5417.81,31,154.74,Sports,77,17,14
CUST-00397,52,Female,81319.77,Widowed,Bachelor,Entrepreneur,Suburban,1768.17,8,238.05,Groceries,306,3,4
CUST-00398,33,Female,56264.51,Married,Master,Service,Urban,5200.65,34,123.05,Sports,120,8,28
CUST-00399,18,Female,79297.71,Single,Master,Service,Urban,4677.06,37,107.66,Fashion,56,14,25
CUST-00400,30,Female,55239.98,Married,PhD,Entrepreneur,Suburban,4289.52,21,185.69,Fashion,80,11,10
CUST-00401,25,Male,58930.74,Single,Bachelor,Retired,Urban,5868.46,21,287.49,Sports,163,10,9
CUST-00402,24,Female,79484.71,Single,Master,Entrepreneur,Suburban,4567.27,23,188.41,Electronics,1,17,8
CUST-00403,42,Male,57073.02,Married,Bachelor,Manager,Urban,2340.17,3,712.68,Home,143,0,2
CUST-00404,39,Male,95993.21,Divorced,Bachelor,Entrepreneur,Urban,11032.47,39,304.99,Fashion,5,19,19
CUST-00405,21,Female,105849.77,Widowed,Master,Manager,Rural,1883.22,36,40.57,Beauty,30,23,12
CUST-00406,32,Female,64101.22,Married,High School,Service,Urban,5493.06,43,138.7,Electronics,24,32,13
CUST-00407,31,Male,76141.43,Single,High School,Technician,Urban,4768.63,39,122.4,Fashion,123,16,25
CUST-00408,48,Male,76883.4,Single,Bachelor,Technician,Rural,722.87,11,66.29,Books,230,1,11
CUST-00409,29,Male,131195.33,Divorced,High School,Professional,Urban,12185.64,30,453.24,Electronics,42,14,18
CUST-00410,29,Male,93623.78,Single,High School,Student,Urban,6799.81,36,171.15,Electronics,16,28,10
CUST-00411,18,Male,70290.22,Single,Bachelor,Retired,Suburban,1748.5,14,103.69,Beauty,172,5,11
CUST-00412,41,Female,35306.86,Married,High School,Service,Urban,2936.82,13,227.26,Fashion,123,5,7
CUST-00413,50,Male,127845.98,Married,Bachelor,Professional,Urban,7282.37,32,280.63,Electronics,14,7,25
CUST-00414,18,Female,90613.38,Married,High School,Technician,Urban,7132.36,29,240.61,Beauty,23,20,10
CUST-00415,48,Female,187789.48,Married,Master,Student,Urban,6135.69,42,155.54,Electronics,38,26,14
CUST-00416,43,Female,81904.72,Divorced,High School,Entrepreneur,Urban,3542.58,20,167.44,Fashion,36,10,9
CUST-00417,40,Male,135903.93,Single,PhD,Professional,Rural,9114.77,48,216.59,Beauty,50,22,27
CUST-00418,64,Male,93043.98,Divorced,Master,Entrepreneur,Urban,654.96,9,79.6,Fashion,365,2,7
CUST-00419,24,Female,83619.13,Married,Bachelor,Professional,Suburban,5749.37,25,215.02,Home,67,12,13
CUST-00420,36,Female,118552.62,Married,Master,Retired,Urban,8862.03,32,302.31,Electronics,16,26,4
CUST-00421,34,Female,36795.1,Single,High School,Entrepreneur,Urban,1275.52,23,62.56,Beauty,137,8,17
CUST-00422,45,Male,167600.84,Single,Bachelor,Entrepreneur,Urban,10523.89,44,227.02,Beauty,3,21,23
CUST-00423,37,Female,123805.67,Married,Bachelor,Manager,Suburban,9357.04,23,380.5,Electronics,32,11,11
CUST-00424,42,Female,152567.36,Single,PhD,Service,Urban,11308.26,43,259.16,Electronics,43,25,17
CUST-00425,33,Female,49237.65,Single,High School,Student,Suburban,980.55,10,100.92,Beauty,68,4,5
CUST-00426,53,Male,45996.11,Married,High School,Entrepreneur,Suburban,139.57,1,132.57,Books,126,0,0
CUST-00427,31,Female,75176.11,Single,High School,Student,Suburban,5115.24,35,136.84,Fashion,39,12,22
CUST-00428,52,Male,28314.07,Single,High School,Entrepreneur,Suburban,1392.05,2,660.48,Fashion,365,1,1
CUST-00429,39,Male,94566.31,Single,High School,Student,Suburban,10066.01,38,255.12,Beauty,49,15,22
CUST-00430,65,Female,57466.52,Married,Bachelor,Entrepreneur,Rural,1078.47,3,373.73,Books,218,1,4
CUST-00431,18,Female,76719.08,Married,Bachelor,Student,Suburban,4473.04,40,105.91,Electronics,29,31,7
CUST-00432,42,Female,40786.69,Single,High School,Service,Suburban,492.35,7,72.92,Home,116,2,6
CUST-00433,28,Male,30451.7,Divorced,High School,Student,Suburban,902.86,21,,Sports,67,6,16
CUST-00434,53,Male,57692.77,Married,Bachelor,Retired,Urban,1626.05,1,1461.96,Fashion,254,0,0
CUST-00435,23,Male,139342.41,Single,High School,Technician,Urban,8839.73,25,356.24,Home,22,10,14
CUST-00436,48,Male,87569.13,Married,High School,Manager,Suburban,5956.05,26,239.97,Groceries,1,12,16
CUST-00437,53,Male,130987.68,Divorced,High School,Service,Urban,11321.13,22,414.93,Fashion,1,12,11
CUST-00438,46,Male,52525.7,Married,High School,Technician,Urban,2115.16,19,107.91,Beauty,96,7,14
CUST-00439,65,Female,27785.06,Married,Bachelor,Manager,Suburban,2631.19,1,1500.0,Home,189,0,1
CUST-00440,43,Female,47761.82,Single,Bachelor,Student,Urban,182.63,6,32.14,Beauty,97,2,4
CUST-00441,30,Female,60569.17,Married,High School,Professional,Rural,6005.26,10,487.52,Books,33,10,2
CUST-00442,38,Female,119681.35,Single,PhD,Retired,Urban,9680.81,32,328.82,Electronics,1,17,16
CUST-00443,45,Male,67846.37,Single,Bachelor,Service,Urban,684.33,6,95.27,Books,253,2,6
CUST-00444,56,Female,60882.2,Widowed,Bachelor,Entrepreneur,Suburban,5896.5,15,423.99,Groceries,105,6,8
CUST-00445,37,Male,51424.26,Married,,Technician,Urban,4319.33,15,285.26,Fashion,51,5,9
CUST-00446,40,Male,81208.95,Married,Bachelor,Service,Suburban,767.05,12,57.35,Home,290,4,9
CUST-00447,35,Male,80533.74,Married,Bachelor,Entrepreneur,Suburban,6412.16,19,312.85,Fashion,24,15,6
CUST-00448,40,Male,41625.73,Married,Bachelor,Technician,Urban,1688.01,15,111.5,Fashion,26,4,11
CUST-00449,33,Female,100653.82,Married,High School,Retired,Urban,11699.84,20,526.2,Electronics,30,12,8
CUST-00450,23,Female,51371.12,Married,High School,Service,Urban,1565.97,16,76.27,Fashion,136,5,10
CUST-00451,49,Male,158821.75,Single,Bachelor,Service,Suburban,10538.2,17,546.8,Fashion,55,6,12
CUST-00452,22,Male,72526.34,Married,High School,Student,Urban,4703.63,40,114.16,Books,28,37,5
CUST-00453,29,Non-binary,24554.57,Single,Bachelor,Entrepreneur,Rural,518.77,2,195.7,Books,146,0,1
CUST-00454,46,Male,143418.45,Married,PhD,Entrepreneur,Urban,9769.69,62,174.8,Home,6,30,31
CUST-00455,51,Male,150079.33,Single,High School,Retired,Urban,11379.06,41,283.28,Electronics,17,22,19
CUST-00456,41,Male,76239.49,Single,Bachelor,Technician,Suburban,3615.59,26,138.41,Groceries,156,15,11
CUST-00457,30,Male,87819.94,Single,Bachelor,Retired,Suburban,6287.72,23,292.27,Fashion,44,21,4
CUST-00458,49,Male,84779.21,Married,Bachelor,Professional,Urban,4016.2,24,174.97,Groceries,48,15,9
CUST-00459,38,Female,93243.46,Single,Bachelor,Retired,Suburban,2577.49,11,271.41,Home,354,3,7
CUST-00460,29,Female,39241.03,Single,Bachelor,Professional,Urban,2209.76,9,206.73,Fashion,181,3,5
CUST-00461,20,Male,38836.84,Married,,Retired,Suburban,2270.6,13,176.95,Fashion,129,6,9
CUST-00462,47,Female,122676.28,Single,Bachelor,Entrepreneur,Urban,9517.21,37,229.01,Fashion,36,11,26
CUST-00463,38,Female,181327.31,Married,Bachelor,Manager,Urban,7992.04,39,217.83,Beauty,25,34,7
CUST-00464,35,Male,57737.1,Divorced,Bachelor,Technician,Rural,3795.12,19,166.06,Home,51,7,12
