Customer_ID,Assigned_Segment,Cluster
CUST-00776,Occasional Buyers,1
CUST-00777,Occasional Buyers,1
CUST-00778,Occasional Buyers,1
CUST-00779,At-Risk Customers,0
CUST-00780,Occasional Buyers,1
CUST-00781,Occasional Buyers,1
CUST-00782,Occasional Buyers,1
CUST-00783,Occasional Buyers,1
CUST-00784,Budget Shoppers,2
CUST-00785,Occasional Buyers,1
CUST-00786,Occasional Buyers,1
CUST-00787,Budget Shoppers,2
CUST-00788,Occasional Buyers,1
CUST-00789,Budget Shoppers,2
CUST-00790,Budget Shoppers,2
CUST-00791,Occasional Buyers,1
CUST-00792,Budget Shoppers,2
CUST-00793,Occasional Buyers,1
CUST-00794,Premium Loyalists,3
CUST-00795,Premium Loyalists,3
CUST-00796,Occasional Buyers,1
CUST-00797,Premium Loyalists,3
CUST-00798,Premium Loyalists,3
CUST-00799,Budget Shoppers,2
CUST-00800,Budget Shoppers,2
CUST-00801,Budget Shoppers,2
CUST-00802,Occasional Buyers,1
CUST-00803,Occasional Buyers,1
CUST-00804,Occasional Buyers,1
CUST-00805,Premium Loyalists,3
CUST-00806,Premium Loyalists,3
CUST-00807,Budget Shoppers,2
CUST-00808,Premium Loyalists,3
CUST-00809,Budget Shoppers,2
CUST-00810,Occasional Buyers,1
CUST-00811,Premium Loyalists,3
CUST-00812,Premium Loyalists,3
CUST-00813,Premium Loyalists,3
CUST-00814,Budget Shoppers,2
CUST-00815,Premium Loyalists,3
CUST-00816,Occasional Buyers,1
CUST-00817,Occasional Buyers,1
CUST-00818,Budget Shoppers,2
CUST-00819,Budget Shoppers,2
CUST-00820,Budget Shoppers,2
CUST-00821,Premium Loyalists,3
CUST-00822,Budget Shoppers,2
CUST-00823,Occasional Buyers,1
CUST-00824,Budget Shoppers,2
CUST-00825,At-Risk Customers,0
CUST-00826,Premium Loyalists,3
CUST-00827,Budget Shoppers,2
CUST-00828,Occasional Buyers,1
CUST-00829,Premium Loyalists,3
CUST-00830,At-Risk Customers,0
CUST-00831,Budget Shoppers,2
CUST-00832,Budget Shoppers,2
CUST-00833,Occasional Buyers,1
CUST-00834,Budget Shoppers,2
CUST-00835,Budget Shoppers,2
CUST-00836,Budget Shoppers,2
CUST-00837,Budget Shoppers,2
CUST-00838,Occasional Buyers,1
CUST-00839,Occasional Buyers,1
CUST-00840,Budget Shoppers,2
CUST-00841,Premium Loyalists,3
CUST-00842,Budget Shoppers,2
CUST-00843,Budget Shoppers,2
CUST-00844,Occasional Buyers,1
CUST-00845,Premium Loyalists,3
CUST-00846,Premium Loyalists,3
CUST-00847,Premium Loyalists,3
CUST-00848,Budget Shoppers,2
CUST-00849,Premium Loyalists,3
CUST-00850,Occasional Buyers,1
CUST-00851,Premium Loyalists,3
CUST-00852,Occasional Buyers,1
CUST-00853,Occasional Buyers,1
CUST-00854,Occasional Buyers,1
CUST-00855,Occasional Buyers,1
CUST-00856,Occasional Buyers,1
CUST-00857,Budget Shoppers,2
CUST-00858,Occasional Buyers,1
CUST-00859,Occasional Buyers,1
CUST-00860,Budget Shoppers,2
CUST-00861,Budget Shoppers,2
CUST-00862,Budget Shoppers,2
CUST-00863,Budget Shoppers,2
CUST-00864,Budget Shoppers,2
CUST-00865,Premium Loyalists,3
CUST-00866,Occasional Buyers,1
CUST-00867,Occasional Buyers,1
CUST-00868,Budget Shoppers,2
CUST-00869,Premium Loyalists,3
CUST-00870,Occasional Buyers,1
CUST-00871,Budget Shoppers,2
CUST-00872,Premium Loyalists,3
CUST-00873,Occasional Buyers,1
CUST-00874,Occasional Buyers,1
CUST-00875,Budget Shoppers,2
CUST-00876,Occasional Buyers,1
CUST-00877,Occasional Buyers,1
CUST-00878,Occasional Buyers,1
CUST-00879,Budget Shoppers,2
CUST-00880,Budget Shoppers,2
CUST-00881,Premium Loyalists,3
CUST-00882,Budget Shoppers,2
CUST-00883,Premium Loyalists,3
CUST-00884,Occasional Buyers,1
CUST-00885,Occasional Buyers,1
CUST-00886,Occasional Buyers,1
CUST-00887,Occasional Buyers,1
CUST-00888,Premium Loyalists,3
CUST-00889,Premium Loyalists,3
CUST-00890,Budget Shoppers,2
CUST-00891,Occasional Buyers,1
CUST-00892,Premium Loyalists,3
CUST-00893,Budget Shoppers,2
CUST-00894,Premium Loyalists,3
CUST-00895,Budget Shoppers,2
CUST-00896,Occasional Buyers,1
CUST-00897,Occasional Buyers,1
CUST-00898,Occasional Buyers,1
CUST-00899,Occasional Buyers,1
CUST-00900,Budget Shoppers,2
CUST-00901,Occasional Buyers,1
CUST-00902,Occasional Buyers,1
CUST-00903,Premium Loyalists,3
CUST-00904,Budget Shoppers,2
CUST-00905,Premium Loyalists,3
CUST-00906,Budget Shoppers,2
CUST-00907,Budget Shoppers,2
CUST-00908,Premium Loyalists,3
CUST-00909,Occasional Buyers,1
CUST-00910,Occasional Buyers,1
CUST-00911,Budget Shoppers,2
CUST-00912,Occasional Buyers,1
CUST-00913,Premium Loyalists,3
CUST-00914,Premium Loyalists,3
CUST-00915,Occasional Buyers,1
CUST-00916,Occasional Buyers,1
CUST-00917,Premium Loyalists,3
CUST-00918,Premium Loyalists,3
CUST-00919,Occasional Buyers,1
CUST-00920,Budget Shoppers,2
CUST-00921,Premium Loyalists,3
CUST-00922,Budget Shoppers,2
CUST-00923,Budget Shoppers,2
CUST-00924,Occasional Buyers,1
CUST-00925,Premium Loyalists,3
CUST-00926,Occasional Buyers,1
CUST-00927,Premium Loyalists,3
CUST-00928,Premium Loyalists,3
CUST-00929,Budget Shoppers,2
CUST-00930,Budget Shoppers,2
CUST-00931,Occasional Buyers,1
CUST-00932,Occasional Buyers,1
CUST-00933,Occasional Buyers,1
CUST-00934,At-Risk Customers,0
CUST-00935,Budget Shoppers,2
CUST-00936,Occasional Buyers,1
CUST-00937,Occasional Buyers,1
CUST-00938,Premium Loyalists,3
CUST-00939,Occasional Buyers,1
CUST-00940,Premium Loyalists,3
CUST-00941,Occasional Buyers,1
CUST-00942,Budget Shoppers,2
CUST-00943,Premium Loyalists,3
CUST-00944,Premium Loyalists,3
CUST-00945,Occasional Buyers,1
CUST-00946,At-Risk Customers,0
CUST-00947,At-Risk Customers,0
CUST-00948,Occasional Buyers,1
CUST-00949,Occasional Buyers,1
CUST-00950,Budget Shoppers,2
CUST-00951,Occasional Buyers,1
CUST-00952,Occasional Buyers,1
CUST-00953,Occasional Buyers,1
CUST-00954,Premium Loyalists,3
CUST-00955,Occasional Buyers,1
CUST-00956,Occasional Buyers,1
CUST-00957,At-Risk Customers,0
CUST-00958,Occasional Buyers,1
CUST-00959,Budget Shoppers,2
CUST-00960,Budget Shoppers,2
CUST-00961,Budget Shoppers,2
CUST-00962,Occasional Buyers,1
CUST-00963,Premium Loyalists,3
CUST-00964,Occasional Buyers,1
CUST-00965,Occasional Buyers,1
CUST-00966,At-Risk Customers,0
CUST-00967,Occasional Buyers,1
CUST-00968,Premium Loyalists,3
CUST-00969,Budget Shoppers,2
CUST-00970,Occasional Buyers,1
CUST-00971,Occasional Buyers,1
CUST-00972,Premium Loyalists,3
CUST-00973,Premium Loyalists,3
CUST-00974,Premium Loyalists,3
CUST-00975,Occasional Buyers,1
CUST-00976,Budget Shoppers,2
CUST-00977,Occasional Buyers,1
CUST-00978,Premium Loyalists,3
CUST-00979,Budget Shoppers,2
CUST-00980,Occasional Buyers,1
CUST-00981,Occasional Buyers,1
CUST-00982,Budget Shoppers,2
CUST-00983,Budget Shoppers,2
CUST-00984,Occasional Buyers,1
CUST-00985,Premium Loyalists,3
CUST-00986,Premium Loyalists,3
CUST-00987,Occasional Buyers,1
CUST-00988,Premium Loyalists,3
CUST-00989,Occasional Buyers,1
CUST-00990,Budget Shoppers,2
CUST-00991,Budget Shoppers,2
CUST-00992,Budget Shoppers,2
CUST-00993,At-Risk Customers,0
CUST-00994,Occasional Buyers,1
CUST-00995,Occasional Buyers,1
CUST-00996,Occasional Buyers,1
CUST-00997,Budget Shoppers,2
CUST-00998,Premium Loyalists,3
CUST-00999,Occasional Buyers,1
CUST-01000,Occasional Buyers,1
CUST-01001,Premium Loyalists,3
CUST-01002,Occasional Buyers,1
CUST-01003,Premium Loyalists,3
CUST-01004,Premium Loyalists,3
CUST-01005,Budget Shoppers,2
CUST-01006,Occasional Buyers,1
CUST-01007,Premium Loyalists,3
CUST-01008,Occasional Buyers,1
CUST-01009,Budget Shoppers,2
CUST-01010,Occasional Buyers,1
CUST-01011,Budget Shoppers,2
CUST-01012,Budget Shoppers,2
CUST-01013,Occasional Buyers,1
CUST-01014,Occasional Buyers,1
CUST-01015,Occasional Buyers,1
CUST-01016,Premium Loyalists,3
CUST-01017,Budget Shoppers,2
CUST-01018,Budget Shoppers,2
CUST-01019,Premium Loyalists,3
CUST-01020,Occasional Buyers,1
CUST-01021,Occasional Buyers,1
CUST-01022,Budget Shoppers,2
CUST-01023,Premium Loyalists,3
CUST-01024,Occasional Buyers,1
CUST-01025,Budget Shoppers,2
CUST-01026,Occasional Buyers,1
CUST-01027,Occasional Buyers,1
CUST-01028,Occasional Buyers,1
CUST-01029,Budget Shoppers,2
CUST-01030,Occasional Buyers,1
CUST-01031,Budget Shoppers,2
CUST-01032,Budget Shoppers,2
CUST-01033,Budget Shoppers,2
CUST-01034,Occasional Buyers,1
CUST-01035,Occasional Buyers,1
CUST-01036,Budget Shoppers,2
CUST-01037,Occasional Buyers,1
CUST-01038,Occasional Buyers,1
CUST-01039,Occasional Buyers,1
CUST-01040,Premium Loyalists,3
CUST-01041,Premium Loyalists,3
CUST-01042,Budget Shoppers,2
CUST-01043,Budget Shoppers,2
CUST-01044,Occasional Buyers,1
CUST-01045,Premium Loyalists,3
CUST-01046,Occasional Buyers,1
CUST-01047,Occasional Buyers,1
CUST-01048,Budget Shoppers,2
CUST-01049,Occasional Buyers,1
CUST-01050,Occasional Buyers,1
CUST-01051,Budget Shoppers,2
CUST-01052,Premium Loyalists,3
CUST-01053,Premium Loyalists,3
CUST-01054,Premium Loyalists,3
CUST-01055,Occasional Buyers,1
CUST-01056,Occasional Buyers,1
CUST-01057,Occasional Buyers,1
CUST-01058,Occasional Buyers,1
CUST-01059,Budget Shoppers,2
CUST-01060,Budget Shoppers,2
CUST-01061,Occasional Buyers,1
CUST-01062,At-Risk Customers,0
CUST-01063,Occasional Buyers,1
CUST-01064,Budget Shoppers,2
CUST-01065,Occasional Buyers,1
CUST-01066,Occasional Buyers,1
CUST-01067,Budget Shoppers,2
CUST-01068,Budget Shoppers,2
CUST-01069,Premium Loyalists,3
CUST-01070,Occasional Buyers,1
CUST-01071,Occasional Buyers,1
CUST-01072,Budget Shoppers,2
CUST-01073,Occasional Buyers,1
CUST-01074,Occasional Buyers,1
CUST-01075,Occasional Buyers,1
CUST-01076,At-Risk Customers,0
CUST-01077,Budget Shoppers,2
CUST-01078,Budget Shoppers,2
CUST-01079,Budget Shoppers,2
CUST-01080,Occasional Buyers,1
CUST-01081,Occasional Buyers,1
CUST-01082,Occasional Buyers,1
CUST-01083,Occasional Buyers,1
CUST-01084,Budget Shoppers,2
CUST-01085,Occasional Buyers,1
CUST-01086,Budget Shoppers,2
CUST-01087,At-Risk Customers,0
CUST-01088,Budget Shoppers,2
CUST-01089,Budget Shoppers,2
CUST-01090,Occasional Buyers,1
CUST-01091,Budget Shoppers,2
CUST-01092,Occasional Buyers,1
CUST-01093,Occasional Buyers,1
CUST-01094,Occasional Buyers,1
CUST-01095,Budget Shoppers,2
CUST-01096,Occasional Buyers,1
CUST-01097,Premium Loyalists,3
CUST-01098,Budget Shoppers,2
CUST-01099,Occasional Buyers,1
CUST-01100,Premium Loyalists,3
CUST-01101,Premium Loyalists,3
CUST-01102,Occasional Buyers,1
CUST-01103,Budget Shoppers,2
CUST-01104,At-Risk Customers,0
CUST-01105,Premium Loyalists,3
CUST-01106,Budget Shoppers,2
CUST-01107,Premium Loyalists,3
CUST-01108,Occasional Buyers,1
CUST-01109,Premium Loyalists,3
CUST-01110,Occasional Buyers,1
CUST-01111,Premium Loyalists,3
CUST-01112,Occasional Buyers,1
CUST-01113,Budget Shoppers,2
CUST-01114,Occasional Buyers,1
CUST-01115,Occasional Buyers,1
CUST-01116,Premium Loyalists,3
CUST-01117,Premium Loyalists,3
CUST-01118,Budget Shoppers,2
CUST-01119,Occasional Buyers,1
CUST-01120,Occasional Buyers,1
CUST-01121,Budget Shoppers,2
CUST-01122,Premium Loyalists,3
CUST-01123,Budget Shoppers,2
CUST-01124,Premium Loyalists,3
CUST-01125,Budget Shoppers,2
CUST-01126,Budget Shoppers,2
CUST-01127,Budget Shoppers,2
CUST-01128,Budget Shoppers,2
CUST-01129,Budget Shoppers,2
CUST-01130,Occasional Buyers,1
CUST-01131,Occasional Buyers,1
CUST-01132,Budget Shoppers,2
CUST-01133,Premium Loyalists,3
CUST-01134,Budget Shoppers,2
CUST-01135,Occasional Buyers,1
CUST-01136,Budget Shoppers,2
CUST-01137,Occasional Buyers,1
CUST-01138,Occasional Buyers,1
CUST-01139,Premium Loyalists,3
CUST-01140,Budget Shoppers,2
CUST-01141,Occasional Buyers,1
CUST-01142,Budget Shoppers,2
CUST-01143,Budget Shoppers,2
CUST-01144,Budget Shoppers,2
CUST-01145,Occasional Buyers,1
CUST-01146,Budget Shoppers,2
CUST-01147,Budget Shoppers,2
CUST-01148,Budget Shoppers,2
CUST-01149,Budget Shoppers,2
CUST-01150,Occasional Buyers,1
CUST-01151,Premium Loyalists,3
CUST-01152,Occasional Buyers,1
CUST-01153,Premium Loyalists,3
CUST-01154,Premium Loyalists,3
CUST-01155,Budget Shoppers,2
CUST-01156,Premium Loyalists,3
CUST-01157,Premium Loyalists,3
CUST-01158,Premium Loyalists,3
CUST-01159,Occasional Buyers,1
CUST-01160,Budget Shoppers,2
CUST-01161,Premium Loyalists,3
CUST-01162,Budget Shoppers,2
CUST-01163,Budget Shoppers,2
CUST-01164,Occasional Buyers,1
CUST-01165,Premium Loyalists,3
CUST-01166,Occasional Buyers,1
CUST-01167,Budget Shoppers,2
CUST-01168,Budget Shoppers,2
CUST-01169,Budget Shoppers,2
CUST-01170,Premium Loyalists,3
CUST-01171,Occasional Buyers,1
CUST-01172,Budget Shoppers,2
CUST-01173,Occasional Buyers,1
CUST-01174,Budget Shoppers,2
CUST-01175,Budget Shoppers,2
CUST-01176,Budget Shoppers,2
CUST-01177,Occasional Buyers,1
CUST-01178,Budget Shoppers,2
CUST-01179,Occasional Buyers,1
CUST-01180,Occasional Buyers,1
CUST-01181,Budget Shoppers,2
CUST-01182,Premium Loyalists,3
CUST-01183,Premium Loyalists,3
CUST-01184,Premium Loyalists,3
CUST-01185,Premium Loyalists,3
CUST-01186,Budget Shoppers,2
CUST-01187,Occasional Buyers,1
CUST-01188,Occasional Buyers,1
CUST-01189,Premium Loyalists,3
CUST-01190,Budget Shoppers,2
CUST-01191,Occasional Buyers,1
CUST-01192,Occasional Buyers,1
CUST-01193,Occasional Buyers,1
CUST-01194,Occasional Buyers,1
CUST-01195,Occasional Buyers,1
CUST-01196,Occasional Buyers,1
CUST-01197,Occasional Buyers,1
CUST-01198,Budget Shoppers,2
CUST-01199,Occasional Buyers,1
CUST-01200,Budget Shoppers,2
CUST-01201,Budget Shoppers,2
CUST-01202,Budget Shoppers,2
CUST-01203,Budget Shoppers,2
CUST-01204,Budget Shoppers,2
CUST-01205,Premium Loyalists,3
CUST-01206,Premium Loyalists,3
CUST-01207,Budget Shoppers,2
CUST-01208,Budget Shoppers,2
CUST-01209,Occasional Buyers,1
CUST-01210,Occasional Buyers,1
CUST-01211,Budget Shoppers,2
CUST-01212,Budget Shoppers,2
CUST-01213,Budget Shoppers,2
CUST-01214,Occasional Buyers,1
CUST-01215,Occasional Buyers,1
CUST-01216,Budget Shoppers,2
CUST-01217,Occasional Buyers,1
CUST-01218,Budget Shoppers,2
CUST-01219,Budget Shoppers,2
CUST-01220,Occasional Buyers,1
CUST-01221,Premium Loyalists,3
CUST-01222,Occasional Buyers,1
CUST-01223,Occasional Buyers,1
CUST-01224,Budget Shoppers,2
CUST-01225,Premium Loyalists,3
CUST-01226,Occasional Buyers,1
CUST-01227,Occasional Buyers,1
CUST-01228,Occasional Buyers,1
CUST-01229,Occasional Buyers,1
CUST-01230,Premium Loyalists,3
CUST-01231,Occasional Buyers,1
CUST-01232,Budget Shoppers,2
CUST-01233,Occasional Buyers,1
CUST-01234,Budget Shoppers,2
CUST-01235,Budget Shoppers,2
CUST-01236,Occasional Buyers,1
CUST-01237,Occasional Buyers,1
CUST-01238,Occasional Buyers,1
CUST-01239,Premium Loyalists,3
CUST-01240,Premium Loyalists,3
CUST-01241,Premium Loyalists,3
CUST-01242,Occasional Buyers,1
CUST-01243,Occasional Buyers,1
CUST-01244,Premium Loyalists,3
CUST-01245,Occasional Buyers,1
CUST-01246,Occasional Buyers,1
CUST-01247,Budget Shoppers,2
CUST-01248,Occasional Buyers,1
CUST-01249,Occasional Buyers,1
CUST-01250,Occasional Buyers,1
CUST-01251,Premium Loyalists,3
CUST-01252,Premium Loyalists,3
CUST-01253,Premium Loyalists,3
CUST-01254,Budget Shoppers,2
CUST-01255,Premium Loyalists,3
CUST-01256,Occasional Buyers,1
CUST-01257,Budget Shoppers,2
CUST-01258,Budget Shoppers,2
CUST-01259,At-Risk Customers,0
CUST-01260,Occasional Buyers,1
CUST-01261,Premium Loyalists,3
CUST-01262,Premium Loyalists,3
CUST-01263,Occasional Buyers,1
CUST-01264,Occasional Buyers,1
CUST-01265,Budget Shoppers,2
CUST-01266,Budget Shoppers,2
CUST-01267,Premium Loyalists,3
CUST-01268,Premium Loyalists,3
CUST-01269,Budget Shoppers,2
CUST-01270,Budget Shoppers,2
CUST-01271,Occasional Buyers,1
CUST-01272,Occasional Buyers,1
CUST-01273,Occasional Buyers,1
CUST-01274,Budget Shoppers,2
CUST-01275,Premium Loyalists,3
CUST-01276,Occasional Buyers,1
CUST-01277,Occasional Buyers,1
CUST-01278,Premium Loyalists,3
CUST-01279,Occasional Buyers,1
CUST-01280,Budget Shoppers,2
CUST-01281,Occasional Buyers,1
CUST-01282,Budget Shoppers,2
CUST-01283,Occasional Buyers,1
CUST-01284,Budget Shoppers,2
CUST-01285,Occasional Buyers,1
CUST-01286,Occasional Buyers,1
CUST-01287,Occasional Buyers,1
CUST-01288,Occasional Buyers,1
CUST-01289,Budget Shoppers,2
CUST-01290,Budget Shoppers,2
CUST-01291,Budget Shoppers,2
CUST-01292,Budget Shoppers,2
CUST-01293,Budget Shoppers,2
CUST-01294,Occasional Buyers,1
CUST-01295,Budget Shoppers,2
CUST-01296,Occasional Buyers,1
CUST-01297,Premium Loyalists,3
CUST-01298,Premium Loyalists,3
CUST-01299,Budget Shoppers,2
CUST-01300,Occasional Buyers,1
CUST-01301,Occasional Buyers,1
CUST-01302,Budget Shoppers,2
CUST-01303,At-Risk Customers,0
CUST-01304,Occasional Buyers,1
CUST-01305,At-Risk Customers,0
CUST-01306,Occasional Buyers,1
CUST-01307,Occasional Buyers,1
CUST-01308,Budget Shoppers,2
CUST-01309,Premium Loyalists,3
CUST-01310,Occasional Buyers,1
CUST-01311,Occasional Buyers,1
CUST-01312,Occasional Buyers,1
CUST-01313,Budget Shoppers,2
CUST-01314,Premium Loyalists,3
CUST-01315,Premium Loyalists,3
CUST-01316,Budget Shoppers,2
CUST-01317,Budget Shoppers,2
CUST-01318,Premium Loyalists,3
CUST-01319,Budget Shoppers,2
CUST-01320,Occasional Buyers,1
CUST-01321,Budget Shoppers,2
CUST-01322,Occasional Buyers,1
CUST-01323,Premium Loyalists,3
CUST-01324,Budget Shoppers,2
CUST-01325,Occasional Buyers,1
CUST-01326,Occasional Buyers,1
CUST-01327,Occasional Buyers,1
CUST-01328,Budget Shoppers,2
CUST-01329,Occasional Buyers,1
CUST-01330,Premium Loyalists,3
CUST-01331,Budget Shoppers,2
CUST-01332,Budget Shoppers,2
CUST-01333,Budget Shoppers,2
CUST-01334,Occasional Buyers,1
CUST-01335,Occasional Buyers,1
CUST-01336,Occasional Buyers,1
CUST-01337,Occasional Buyers,1
CUST-01338,Budget Shoppers,2
CUST-01339,Occasional Buyers,1
CUST-01340,Occasional Buyers,1
CUST-01341,Premium Loyalists,3
CUST-01342,Budget Shoppers,2
CUST-01343,Budget Shoppers,2
CUST-01344,Budget Shoppers,2
CUST-01345,Occasional Buyers,1
CUST-01346,Occasional Buyers,1
CUST-01347,Occasional Buyers,1
CUST-01348,Occasional Buyers,1
CUST-01349,Occasional Buyers,1
CUST-01350,Premium Loyalists,3
CUST-01351,Budget Shoppers,2
CUST-01352,Budget Shoppers,2
CUST-01353,Occasional Buyers,1
CUST-01354,Budget Shoppers,2
CUST-01355,Occasional Buyers,1
CUST-01356,Premium Loyalists,3
CUST-01357,Budget Shoppers,2
CUST-01358,Occasional Buyers,1
CUST-01359,Budget Shoppers,2
CUST-01360,Premium Loyalists,3
CUST-01361,Budget Shoppers,2
CUST-01362,Occasional Buyers,1
CUST-01363,Budget Shoppers,2
CUST-01364,Premium Loyalists,3
CUST-01365,Occasional Buyers,1
CUST-01366,Budget Shoppers,2
CUST-01367,Occasional Buyers,1
CUST-01368,Premium Loyalists,3
CUST-01369,Occasional Buyers,1
CUST-01370,Occasional Buyers,1
CUST-01371,Occasional Buyers,1
CUST-01372,Occasional Buyers,1
CUST-01373,Occasional Buyers,1
CUST-01374,Budget Shoppers,2
CUST-01375,Occasional Buyers,1
CUST-01376,Premium Loyalists,3
CUST-01377,Budget Shoppers,2
CUST-01378,Occasional Buyers,1
CUST-01379,Budget Shoppers,2
CUST-01380,Occasional Buyers,1
CUST-01381,Occasional Buyers,1
CUST-01382,Premium Loyalists,3
CUST-01383,Budget Shoppers,2
CUST-01384,Occasional Buyers,1
CUST-01385,Occasional Buyers,1
CUST-01386,Premium Loyalists,3
CUST-01387,Budget Shoppers,2
CUST-01388,Occasional Buyers,1
CUST-01389,Occasional Buyers,1
CUST-01390,Premium Loyalists,3
CUST-01391,Occasional Buyers,1
CUST-01392,Budget Shoppers,2
CUST-01393,Premium Loyalists,3
CUST-01394,Premium Loyalists,3
CUST-01395,Budget Shoppers,2
CUST-01396,Premium Loyalists,3
CUST-01397,Budget Shoppers,2
CUST-01398,Occasional Buyers,1
CUST-01399,Budget Shoppers,2
CUST-01400,Occasional Buyers,1
CUST-01401,Occasional Buyers,1
CUST-01402,Premium Loyalists,3
CUST-01403,Occasional Buyers,1
CUST-01404,Occasional Buyers,1
CUST-01405,Occasional Buyers,1
CUST-01406,Occasional Buyers,1
CUST-01407,Occasional Buyers,1
CUST-01408,Premium Loyalists,3
CUST-01409,Occasional Buyers,1
CUST-01410,Budget Shoppers,2
CUST-01411,At-Risk Customers,0
CUST-01412,Occasional Buyers,1
CUST-01413,Budget Shoppers,2
CUST-01414,Occasional Buyers,1
CUST-01415,Premium Loyalists,3
CUST-01416,Budget Shoppers,2
CUST-01417,At-Risk Customers,0
CUST-01418,Budget Shoppers,2
CUST-01419,Occasional Buyers,1
CUST-01420,Occasional Buyers,1
CUST-01421,Budget Shoppers,2
CUST-01422,Budget Shoppers,2
CUST-01423,Occasional Buyers,1
CUST-01424,Occasional Buyers,1
CUST-01425,Occasional Buyers,1
CUST-01426,Occasional Buyers,1
CUST-01427,Premium Loyalists,3
CUST-01428,Premium Loyalists,3
CUST-01429,Budget Shoppers,2
CUST-01430,Occasional Buyers,1
CUST-01431,Occasional Buyers,1
CUST-01432,Budget Shoppers,2
CUST-01433,Premium Loyalists,3
CUST-01434,Premium Loyalists,3
CUST-01435,Occasional Buyers,1
CUST-01436,Occasional Buyers,1
CUST-01437,Occasional Buyers,1
CUST-01438,Budget Shoppers,2
CUST-01439,Occasional Buyers,1
CUST-01440,Occasional Buyers,1
CUST-01441,Budget Shoppers,2
CUST-01442,Premium Loyalists,3
CUST-01443,Premium Loyalists,3
CUST-01444,Premium Loyalists,3
CUST-01445,Occasional Buyers,1
CUST-01446,Budget Shoppers,2
CUST-01447,Occasional Buyers,1
CUST-01448,Budget Shoppers,2
CUST-01449,Budget Shoppers,2
CUST-01450,Occasional Buyers,1
CUST-01451,Budget Shoppers,2
CUST-01452,Occasional Buyers,1
CUST-01453,Occasional Buyers,1
CUST-01454,Premium Loyalists,3
CUST-01455,Occasional Buyers,1
CUST-01456,Premium Loyalists,3
CUST-01457,Occasional Buyers,1
CUST-01458,Occasional Buyers,1
CUST-01459,Premium Loyalists,3
CUST-01460,Occasional Buyers,1
CUST-01461,Budget Shoppers,2
CUST-01462,Budget Shoppers,2
CUST-01463,Occasional Buyers,1
CUST-01464,Occasional Buyers,1
CUST-01465,Budget Shoppers,2
CUST-01466,Occasional Buyers,1
CUST-01467,Occasional Buyers,1
CUST-01468,Budget Shoppers,2
CUST-01469,Budget Shoppers,2
CUST-01470,Premium Loyalists,3
CUST-01471,Occasional Buyers,1
CUST-01472,Occasional Buyers,1
CUST-01473,Premium Loyalists,3
CUST-01474,Budget Shoppers,2
CUST-01475,Budget Shoppers,2
CUST-01476,Budget Shoppers,2
CUST-01477,Occasional Buyers,1
CUST-01478,Occasional Buyers,1
CUST-01479,Budget Shoppers,2
CUST-01480,Occasional Buyers,1
CUST-01481,Occasional Buyers,1
CUST-01482,Premium Loyalists,3
CUST-01483,Budget Shoppers,2
CUST-01484,Occasional Buyers,1
